app,installed_app,installed_app_24,installed_app_72,similar_app,hot_app,social_app,contact,contact_default,family,grandparent,land_line_ratio,land_line_count,mobile_phone_count,no_mobile_phone_ratio,offspring,parent,risk_keyword_ratio,risk_keyword_count,siblings,spouse,target
227.0,32.0,4.0,6.0,8.0,5.0,True,315.0,0.0,2.0,0.0,0.3587301587,113.0,169.0,0.5365079365,0.0,1.0,0.0063492063,2.0,1.0,0.0,0
283.0,70.0,2.0,4.0,7.0,7.0,True,440.0,0.0,0.0,0.0,0.5431818182,239.0,196.0,0.4454545455,0.0,0.0,0.0,0.0,0.0,0.0,0
271.0,34.0,4.0,7.0,6.0,6.0,True,448.0,0.0,4.0,0.0,0.4084821429,183.0,263.0,0.5870535714,0.0,2.0,0.0,0.0,2.0,0.0,0
260.0,51.0,2.0,5.0,7.0,5.0,True,398.0,0.0,1.0,0.0,0.3768844221,150.0,244.0,0.6130653266,0.0,1.0,0.0326633166,13.0,0.0,0.0,0
385.0,55.0,2.0,4.0,8.0,7.0,True,329.0,0.0,3.0,2.0,0.3130699088,103.0,200.0,0.6079027356,0.0,0.0,0.0060790274,2.0,2.0,0.0,0
227.0,63.0,7.0,15.0,11.0,6.0,True,251.0,0.0,0.0,0.0,0.3545816733,89.0,160.0,0.6374501992,0.0,0.0,0.0,0.0,0.0,0.0,0
270.0,34.0,3.0,4.0,8.0,5.0,True,354.0,0.0,4.0,0.0,0.3389830508,120.0,212.0,0.5988700565,0.0,1.0,0.0254237288,9.0,2.0,1.0,0
305.0,64.0,5.0,7.0,7.0,7.0,True,1290.0,0.0,0.0,0.0,0.2395348837,309.0,888.0,0.688372093,0.0,0.0,0.0093023256,12.0,0.0,0.0,0
346.0,40.0,2.0,4.0,9.0,5.0,True,479.0,0.0,1.0,0.0,0.2129436326,102.0,333.0,0.6951983299,0.0,1.0,0.0020876827,1.0,0.0,0.0,0
294.0,25.0,2.0,2.0,0.0,3.0,True,42.0,0.0,2.0,0.0,0.5,21.0,21.0,0.5,0.0,1.0,0.0476190476,2.0,1.0,0.0,0
348.0,80.0,4.0,4.0,4.0,7.0,True,1094.0,0.0,3.0,0.0,0.3281535649,359.0,492.0,0.449725777,0.0,1.0,0.0109689214,12.0,1.0,1.0,0
357.0,62.0,3.0,5.0,7.0,4.0,True,513.0,0.0,2.0,0.0,0.3528265107,181.0,323.0,0.6296296296,0.0,2.0,0.007797271,4.0,0.0,0.0,0
199.0,20.0,2.0,6.0,9.0,3.0,True,125.0,0.0,2.0,0.0,0.488,61.0,63.0,0.504,0.0,1.0,0.008,1.0,1.0,0.0,0
304.0,44.0,4.0,11.0,7.0,7.0,True,180.0,0.0,3.0,0.0,0.5111111111,92.0,69.0,0.3833333333,0.0,2.0,0.0,0.0,1.0,0.0,0
480.0,150.0,7.0,14.0,10.0,7.0,True,174.0,0.0,1.0,0.0,0.316091954,55.0,98.0,0.5632183908,0.0,1.0,0.0114942529,2.0,0.0,0.0,0
224.0,11.0,4.0,5.0,2.0,3.0,True,234.0,0.0,1.0,0.0,0.5683760684,133.0,89.0,0.3803418803,0.0,0.0,0.0085470085,2.0,1.0,0.0,0
272.0,43.0,6.0,7.0,6.0,4.0,True,364.0,0.0,0.0,0.0,0.3379120879,123.0,237.0,0.6510989011,0.0,0.0,0.0164835165,6.0,0.0,0.0,0
316.0,67.0,5.0,9.0,7.0,9.0,True,249.0,0.0,5.0,1.0,0.5421686747,135.0,107.0,0.4297188755,0.0,3.0,0.0040160643,1.0,1.0,0.0,1
,,,,,,,707.0,0.0,2.0,0.0,0.369165488,261.0,406.0,0.5742574257,1.0,0.0,0.0141442716,10.0,1.0,0.0,1
336.0,32.0,4.0,4.0,7.0,5.0,True,263.0,0.0,2.0,0.0,0.4828897338,127.0,124.0,0.4714828897,0.0,1.0,0.0114068441,3.0,1.0,0.0,1
325.0,66.0,4.0,16.0,17.0,8.0,True,281.0,0.0,2.0,0.0,0.3985765125,112.0,100.0,0.3558718861,0.0,1.0,0.0,0.0,0.0,1.0,1
299.0,86.0,7.0,14.0,18.0,7.0,True,546.0,0.0,4.0,1.0,0.4468864469,244.0,298.0,0.5457875458,0.0,1.0,0.0238095238,13.0,3.0,0.0,1
300.0,57.0,6.0,6.0,9.0,6.0,True,988.0,0.0,0.0,0.0,0.4139676113,409.0,525.0,0.5313765182,0.0,0.0,0.0141700405,14.0,0.0,0.0,1
252.0,37.0,4.0,23.0,9.0,7.0,True,441.0,3.0,3.0,1.0,0.4444444444,196.0,245.0,0.5555555556,0.0,2.0,0.022675737,10.0,0.0,0.0,1
262.0,33.0,7.0,7.0,12.0,4.0,True,277.0,0.0,0.0,0.0,0.642599278,178.0,97.0,0.3501805054,0.0,0.0,0.0036101083,1.0,0.0,0.0,1
285.0,44.0,3.0,4.0,7.0,9.0,True,426.0,0.0,1.0,1.0,0.3356807512,143.0,258.0,0.6056338028,0.0,0.0,0.0070422535,3.0,1.0,0.0,1
180.0,36.0,0.0,4.0,8.0,5.0,True,187.0,0.0,1.0,0.0,0.3796791444,71.0,37.0,0.1978609626,1.0,0.0,0.0053475936,1.0,0.0,0.0,1
330.0,84.0,7.0,11.0,32.0,9.0,True,334.0,0.0,2.0,0.0,0.6047904192,202.0,128.0,0.3832335329,0.0,2.0,0.005988024,2.0,0.0,0.0,1
302.0,53.0,4.0,6.0,7.0,8.0,True,321.0,0.0,1.0,0.0,0.4236760125,136.0,162.0,0.5046728972,0.0,1.0,0.0031152648,1.0,0.0,0.0,1
256.0,48.0,2.0,4.0,7.0,5.0,True,569.0,0.0,1.0,0.0,0.4622144112,263.0,288.0,0.5061511424,0.0,1.0,0.014059754,8.0,0.0,0.0,1
273.0,57.0,15.0,17.0,13.0,7.0,True,283.0,0.0,0.0,0.0,0.5653710247,160.0,116.0,0.4098939929,0.0,0.0,0.0035335689,1.0,0.0,0.0,1
288.0,36.0,7.0,8.0,9.0,4.0,True,149.0,0.0,4.0,2.0,0.5771812081,86.0,59.0,0.3959731544,2.0,2.0,0.0134228188,2.0,1.0,0.0,1
275.0,38.0,8.0,10.0,4.0,4.0,True,108.0,0.0,2.0,0.0,0.462962963,50.0,41.0,0.3796296296,0.0,2.0,0.0,0.0,0.0,0.0,1
272.0,42.0,4.0,7.0,5.0,5.0,True,300.0,0.0,1.0,1.0,0.36,108.0,190.0,0.6333333333,0.0,1.0,0.01,3.0,1.0,0.0,1
,,,,,,,195.0,0.0,0.0,0.0,0.5282051282,103.0,90.0,0.4615384615,0.0,0.0,0.0,0.0,0.0,0.0,1
337.0,69.0,10.0,11.0,8.0,8.0,True,1518.0,0.0,7.0,3.0,0.5138339921,780.0,719.0,0.4736495389,2.0,0.0,0.0072463768,11.0,5.0,0.0,1
286.0,56.0,0.0,10.0,11.0,9.0,True,124.0,0.0,0.0,0.0,0.3306451613,41.0,48.0,0.3870967742,0.0,0.0,0.0080645161,1.0,0.0,0.0,1
226.0,9.0,2.0,3.0,4.0,2.0,True,116.0,0.0,2.0,0.0,0.4396551724,51.0,64.0,0.5517241379,0.0,2.0,0.0172413793,2.0,0.0,0.0,1
305.0,68.0,7.0,7.0,8.0,7.0,True,210.0,0.0,2.0,0.0,0.4666666667,98.0,88.0,0.419047619,0.0,1.0,0.0142857143,3.0,1.0,0.0,1
282.0,39.0,6.0,6.0,4.0,6.0,True,168.0,0.0,1.0,0.0,0.7023809524,118.0,26.0,0.1547619048,0.0,1.0,0.0,0.0,0.0,0.0,1
304.0,29.0,3.0,3.0,2.0,6.0,True,565.0,0.0,2.0,0.0,0.5079646018,287.0,238.0,0.4212389381,0.0,1.0,0.017699115,10.0,1.0,0.0,1
,,,,,,,441.0,0.0,3.0,1.0,0.4444444444,196.0,245.0,0.5555555556,0.0,2.0,0.022675737,10.0,0.0,0.0,1
287.0,62.0,3.0,5.0,10.0,7.0,True,1111.0,0.0,10.0,1.0,0.3699369937,411.0,661.0,0.5949594959,0.0,3.0,0.0063006301,7.0,6.0,1.0,1
271.0,54.0,3.0,3.0,5.0,7.0,True,275.0,0.0,1.0,0.0,0.3418181818,94.0,171.0,0.6218181818,0.0,0.0,0.0,0.0,1.0,0.0,1
327.0,85.0,4.0,5.0,6.0,9.0,True,179.0,0.0,2.0,0.0,0.4469273743,80.0,98.0,0.5474860335,0.0,1.0,0.0223463687,4.0,1.0,0.0,1
334.0,53.0,4.0,8.0,2.0,6.0,True,116.0,0.0,7.0,0.0,0.3706896552,43.0,37.0,0.3189655172,0.0,6.0,0.0,0.0,1.0,0.0,1
454.0,172.0,7.0,23.0,69.0,7.0,True,251.0,0.0,2.0,0.0,0.5099601594,128.0,98.0,0.390438247,0.0,0.0,0.0119521912,3.0,2.0,0.0,1
299.0,66.0,3.0,4.0,10.0,9.0,True,560.0,0.0,3.0,0.0,0.475,266.0,227.0,0.4053571429,0.0,2.0,0.0142857143,8.0,1.0,0.0,1
340.0,61.0,8.0,13.0,4.0,9.0,True,24.0,0.0,1.0,0.0,0.625,15.0,8.0,0.3333333333,0.0,0.0,0.0416666667,1.0,1.0,0.0,1
303.0,43.0,4.0,5.0,9.0,6.0,True,376.0,0.0,1.0,0.0,0.4361702128,164.0,203.0,0.539893617,0.0,0.0,0.0106382979,4.0,0.0,1.0,1
282.0,45.0,3.0,5.0,5.0,6.0,True,801.0,0.0,4.0,0.0,0.3258426966,261.0,519.0,0.6479400749,0.0,2.0,0.0162297129,13.0,2.0,0.0,1
325.0,44.0,5.0,7.0,7.0,6.0,True,192.0,0.0,2.0,0.0,0.3854166667,74.0,115.0,0.5989583333,0.0,2.0,0.0104166667,2.0,0.0,0.0,1
292.0,26.0,1.0,1.0,0.0,4.0,True,185.0,0.0,2.0,0.0,0.5243243243,97.0,87.0,0.4702702703,0.0,1.0,0.0108108108,2.0,1.0,0.0,1
346.0,140.0,9.0,12.0,31.0,6.0,True,459.0,0.0,2.0,0.0,0.5010893246,230.0,225.0,0.4901960784,0.0,1.0,0.0021786492,1.0,1.0,0.0,1
297.0,62.0,3.0,7.0,8.0,7.0,True,457.0,0.0,5.0,0.0,0.5273522976,241.0,174.0,0.3807439825,1.0,2.0,0.0065645514,3.0,2.0,0.0,1
389.0,110.0,1.0,5.0,25.0,9.0,True,495.0,0.0,0.0,0.0,0.4929292929,244.0,232.0,0.4686868687,0.0,0.0,0.004040404,2.0,0.0,0.0,1
314.0,88.0,14.0,25.0,25.0,7.0,True,193.0,0.0,0.0,0.0,0.4974093264,96.0,72.0,0.3730569948,0.0,0.0,0.0,0.0,0.0,0.0,1
305.0,46.0,3.0,3.0,4.0,8.0,True,290.0,0.0,1.0,0.0,0.4620689655,134.0,132.0,0.4551724138,0.0,1.0,0.0275862069,8.0,0.0,0.0,1
249.0,40.0,6.0,6.0,3.0,3.0,True,28.0,0.0,0.0,0.0,0.5714285714,16.0,12.0,0.4285714286,0.0,0.0,0.0,0.0,0.0,0.0,1
343.0,84.0,8.0,9.0,30.0,9.0,True,405.0,0.0,2.0,0.0,0.5283950617,214.0,170.0,0.4197530864,0.0,0.0,0.012345679,5.0,2.0,0.0,1
288.0,59.0,5.0,6.0,5.0,5.0,True,19.0,0.0,1.0,0.0,0.3157894737,6.0,6.0,0.3157894737,0.0,0.0,0.0,0.0,1.0,0.0,1
403.0,177.0,4.0,11.0,36.0,9.0,True,894.0,0.0,1.0,0.0,0.4351230425,389.0,452.0,0.5055928412,0.0,1.0,0.0078299776,7.0,0.0,0.0,1
271.0,42.0,4.0,5.0,1.0,4.0,True,114.0,0.0,0.0,0.0,0.3333333333,38.0,72.0,0.6315789474,0.0,0.0,0.0,0.0,0.0,0.0,1
201.0,24.0,3.0,10.0,8.0,0.0,False,718.0,0.0,4.0,0.0,0.3802228412,273.0,417.0,0.5807799443,1.0,3.0,0.0250696379,18.0,0.0,0.0,1
300.0,45.0,5.0,5.0,4.0,8.0,True,1873.0,0.0,1.0,1.0,0.4911906033,920.0,904.0,0.482648158,0.0,1.0,0.006406834,12.0,1.0,0.0,1
270.0,16.0,6.0,7.0,11.0,2.0,True,781.0,0.0,0.0,0.0,0.4699103713,367.0,392.0,0.5019206146,0.0,0.0,0.0038412292,3.0,0.0,0.0,1
364.0,70.0,15.0,15.0,9.0,5.0,False,1037.0,0.0,2.0,0.0,0.4300867888,446.0,547.0,0.5274831244,0.0,2.0,0.0057859209,6.0,0.0,0.0,1
352.0,121.0,18.0,21.0,38.0,5.0,True,143.0,0.0,2.0,0.0,0.4475524476,64.0,39.0,0.2727272727,0.0,2.0,0.027972028,4.0,0.0,0.0,1
293.0,33.0,3.0,4.0,8.0,5.0,True,89.0,0.0,2.0,0.0,0.4382022472,39.0,41.0,0.4606741573,0.0,1.0,0.0,0.0,1.0,0.0,1
244.0,31.0,7.0,12.0,7.0,4.0,True,464.0,0.0,3.0,2.0,0.4418103448,205.0,247.0,0.5323275862,0.0,2.0,0.0021551724,1.0,2.0,0.0,1
307.0,28.0,9.0,10.0,9.0,5.0,True,977.0,0.0,1.0,0.0,0.2947799386,288.0,680.0,0.6960081883,0.0,1.0,0.0040941658,4.0,0.0,0.0,1
295.0,52.0,2.0,2.0,4.0,9.0,True,877.0,0.0,3.0,1.0,0.3580387685,314.0,530.0,0.6043329532,0.0,2.0,0.0102622577,9.0,0.0,0.0,1
335.0,60.0,5.0,12.0,9.0,7.0,True,817.0,0.0,10.0,2.0,0.4259485924,348.0,425.0,0.5201958384,0.0,1.0,0.0122399021,10.0,3.0,6.0,1
227.0,10.0,3.0,6.0,4.0,0.0,False,227.0,0.0,1.0,0.0,0.4757709251,108.0,115.0,0.5066079295,0.0,1.0,0.0044052863,1.0,0.0,0.0,1
312.0,53.0,1.0,5.0,10.0,8.0,True,896.0,0.0,4.0,2.0,0.5078125,455.0,373.0,0.4162946429,1.0,2.0,0.0,0.0,1.0,0.0,1
337.0,40.0,8.0,16.0,1.0,6.0,True,540.0,0.0,1.0,0.0,0.4277777778,231.0,292.0,0.5407407407,0.0,1.0,0.0240740741,13.0,0.0,0.0,1
246.0,47.0,4.0,6.0,4.0,8.0,True,103.0,0.0,0.0,0.0,0.4174757282,43.0,56.0,0.5436893204,0.0,0.0,0.0097087379,1.0,0.0,0.0,1
362.0,107.0,7.0,17.0,21.0,7.0,True,69.0,0.0,4.0,2.0,0.4927536232,34.0,21.0,0.3043478261,0.0,2.0,0.0724637681,5.0,0.0,0.0,1
360.0,52.0,0.0,0.0,6.0,5.0,True,429.0,0.0,0.0,0.0,0.4568764569,196.0,221.0,0.5151515152,0.0,0.0,0.020979021,9.0,0.0,0.0,1
247.0,29.0,2.0,6.0,2.0,1.0,True,49.0,0.0,2.0,2.0,0.7755102041,38.0,10.0,0.2040816327,0.0,0.0,0.0,0.0,1.0,0.0,1
224.0,7.0,7.0,7.0,2.0,2.0,True,591.0,0.0,3.0,0.0,0.5296108291,313.0,251.0,0.4247038917,1.0,1.0,0.0101522843,6.0,1.0,0.0,1
291.0,37.0,0.0,7.0,9.0,6.0,True,92.0,0.0,0.0,0.0,0.5652173913,52.0,38.0,0.4130434783,0.0,0.0,0.0,0.0,0.0,0.0,1
339.0,126.0,10.0,10.0,31.0,6.0,True,142.0,0.0,1.0,0.0,0.4295774648,61.0,80.0,0.5633802817,0.0,1.0,0.0281690141,4.0,0.0,0.0,1
307.0,91.0,3.0,3.0,20.0,6.0,True,530.0,0.0,1.0,0.0,0.3339622642,177.0,344.0,0.6490566038,0.0,0.0,0.0037735849,2.0,0.0,1.0,1
265.0,28.0,3.0,7.0,2.0,5.0,True,1055.0,0.0,3.0,1.0,0.4255924171,449.0,595.0,0.5639810427,0.0,2.0,0.0028436019,3.0,1.0,0.0,1
248.0,21.0,2.0,2.0,0.0,5.0,True,1126.0,0.0,2.0,0.0,0.3206039076,361.0,736.0,0.6536412078,0.0,2.0,0.0079928952,9.0,0.0,0.0,1
283.0,24.0,0.0,1.0,1.0,5.0,True,253.0,0.0,3.0,0.0,0.2055335968,52.0,187.0,0.7391304348,0.0,1.0,0.0079051383,2.0,1.0,1.0,1
264.0,27.0,1.0,3.0,2.0,6.0,True,663.0,0.0,1.0,0.0,0.544494721,361.0,300.0,0.4524886878,0.0,1.0,0.0165912519,11.0,0.0,0.0,1
235.0,21.0,3.0,3.0,3.0,5.0,True,561.0,0.0,0.0,0.0,0.5704099822,320.0,221.0,0.3939393939,0.0,0.0,0.0035650624,2.0,0.0,0.0,1
260.0,57.0,1.0,2.0,23.0,6.0,True,283.0,0.0,1.0,0.0,0.4522968198,128.0,147.0,0.519434629,0.0,1.0,0.0,0.0,0.0,0.0,1
265.0,49.0,1.0,1.0,11.0,8.0,True,350.0,0.0,5.0,1.0,0.3771428571,132.0,210.0,0.6,1.0,2.0,0.0085714286,3.0,1.0,0.0,1
206.0,10.0,2.0,2.0,0.0,1.0,True,121.0,0.0,0.0,0.0,0.4710743802,57.0,64.0,0.5289256198,0.0,0.0,0.0165289256,2.0,0.0,0.0,1
273.0,43.0,1.0,5.0,2.0,5.0,True,286.0,0.0,3.0,0.0,0.506993007,145.0,136.0,0.4755244755,0.0,3.0,0.0034965035,1.0,0.0,0.0,1
344.0,131.0,9.0,15.0,20.0,6.0,True,693.0,0.0,4.0,1.0,0.3939393939,273.0,411.0,0.5930735931,0.0,1.0,0.0202020202,14.0,3.0,0.0,1
373.0,117.0,9.0,10.0,35.0,9.0,True,524.0,0.0,4.0,0.0,0.5190839695,272.0,238.0,0.4541984733,0.0,2.0,0.0152671756,8.0,1.0,1.0,1
406.0,140.0,5.0,12.0,45.0,9.0,True,457.0,0.0,1.0,0.0,0.3741794311,171.0,234.0,0.5120350109,0.0,0.0,0.0065645514,3.0,1.0,0.0,1
253.0,36.0,5.0,13.0,13.0,2.0,False,125.0,0.0,5.0,0.0,0.52,65.0,56.0,0.448,0.0,1.0,0.048,6.0,4.0,0.0,1
309.0,66.0,0.0,6.0,6.0,6.0,True,822.0,0.0,2.0,0.0,0.4428223844,364.0,425.0,0.5170316302,0.0,1.0,0.0121654501,10.0,1.0,0.0,1
279.0,54.0,1.0,1.0,5.0,5.0,True,1781.0,0.0,2.0,1.0,0.3947220663,703.0,1017.0,0.5710275126,0.0,0.0,0.0218978102,39.0,1.0,0.0,1
252.0,43.0,1.0,5.0,3.0,5.0,True,528.0,0.0,4.0,0.0,0.4678030303,247.0,268.0,0.5075757576,0.0,2.0,0.0284090909,15.0,2.0,0.0,1
323.0,57.0,5.0,10.0,9.0,7.0,True,832.0,0.0,0.0,0.0,0.4939903846,411.0,394.0,0.4735576923,0.0,0.0,0.0060096154,5.0,0.0,0.0,1
303.0,72.0,4.0,4.0,8.0,4.0,True,908.0,0.0,1.0,1.0,0.6773127753,615.0,290.0,0.3193832599,0.0,1.0,0.0143171806,13.0,0.0,0.0,1
302.0,59.0,2.0,3.0,7.0,9.0,True,184.0,0.0,0.0,0.0,0.5163043478,95.0,86.0,0.4673913043,0.0,0.0,0.0163043478,3.0,0.0,0.0,1
256.0,20.0,1.0,1.0,2.0,6.0,True,471.0,0.0,2.0,0.0,0.6178343949,291.0,171.0,0.3630573248,0.0,2.0,0.0106157113,5.0,0.0,0.0,1
240.0,13.0,2.0,4.0,2.0,1.0,True,449.0,0.0,1.0,1.0,0.5879732739,264.0,175.0,0.3897550111,0.0,0.0,0.0066815145,3.0,1.0,0.0,1
373.0,58.0,2.0,2.0,9.0,8.0,True,430.0,0.0,2.0,0.0,0.5023255814,216.0,206.0,0.4790697674,0.0,0.0,0.0023255814,1.0,2.0,0.0,1
319.0,43.0,2.0,2.0,3.0,7.0,True,212.0,0.0,1.0,0.0,0.3018867925,64.0,140.0,0.6603773585,0.0,0.0,0.0094339623,2.0,1.0,0.0,1
238.0,29.0,2.0,3.0,5.0,5.0,True,710.0,0.0,2.0,0.0,0.4,284.0,420.0,0.5915492958,0.0,0.0,0.0014084507,1.0,2.0,0.0,1
290.0,42.0,5.0,13.0,4.0,7.0,True,25.0,0.0,0.0,0.0,0.48,12.0,13.0,0.52,0.0,0.0,0.04,1.0,0.0,0.0,1
331.0,88.0,7.0,7.0,11.0,8.0,True,1052.0,0.0,1.0,0.0,0.4733840304,498.0,525.0,0.4990494297,0.0,1.0,0.0370722433,39.0,0.0,0.0,1
345.0,57.0,1.0,2.0,4.0,5.0,True,294.0,0.0,2.0,0.0,0.3571428571,105.0,186.0,0.6326530612,0.0,1.0,0.0102040816,3.0,1.0,0.0,1
366.0,52.0,0.0,4.0,4.0,4.0,True,389.0,0.0,2.0,1.0,0.3598971722,140.0,248.0,0.6375321337,0.0,1.0,0.0077120823,3.0,0.0,0.0,1
288.0,82.0,4.0,5.0,6.0,7.0,True,525.0,0.0,3.0,0.0,0.3904761905,205.0,316.0,0.6019047619,0.0,1.0,0.0247619048,13.0,2.0,0.0,1
320.0,34.0,3.0,5.0,4.0,6.0,True,151.0,0.0,0.0,0.0,0.357615894,54.0,84.0,0.5562913907,0.0,0.0,0.0,0.0,0.0,0.0,1
,,,,,,,503.0,2.0,0.0,0.0,0.393638171,198.0,301.0,0.5984095427,0.0,0.0,0.0019880716,1.0,0.0,0.0,1
266.0,67.0,5.0,9.0,10.0,9.0,True,165.0,0.0,1.0,0.0,0.4424242424,73.0,90.0,0.5454545455,0.0,0.0,0.0060606061,1.0,0.0,1.0,1
161.0,28.0,2.0,5.0,15.0,1.0,True,320.0,0.0,0.0,0.0,0.5375,172.0,142.0,0.44375,0.0,0.0,0.015625,5.0,0.0,0.0,1
299.0,51.0,8.0,12.0,13.0,8.0,True,274.0,0.0,3.0,2.0,0.4233576642,116.0,142.0,0.5182481752,0.0,0.0,0.0,0.0,3.0,0.0,1
256.0,40.0,2.0,4.0,1.0,5.0,True,374.0,0.0,2.0,0.0,0.6069518717,227.0,110.0,0.2941176471,1.0,0.0,0.0026737968,1.0,1.0,0.0,1
279.0,73.0,3.0,5.0,11.0,6.0,True,313.0,0.0,0.0,0.0,0.6134185304,192.0,119.0,0.3801916933,0.0,0.0,0.0063897764,2.0,0.0,0.0,1
,,,,,,,255.0,0.0,0.0,0.0,0.337254902,86.0,120.0,0.4705882353,0.0,0.0,0.0392156863,10.0,0.0,0.0,1
331.0,71.0,2.0,2.0,13.0,8.0,True,162.0,0.0,2.0,0.0,0.512345679,83.0,79.0,0.487654321,0.0,2.0,0.012345679,2.0,0.0,0.0,1
261.0,36.0,4.0,4.0,2.0,7.0,True,481.0,0.0,0.0,0.0,0.4906444906,236.0,233.0,0.4844074844,0.0,0.0,0.0311850312,15.0,0.0,0.0,1
292.0,62.0,2.0,2.0,4.0,5.0,True,1103.0,0.0,0.0,0.0,0.476881233,526.0,554.0,0.5022665458,0.0,0.0,0.0498640073,55.0,0.0,0.0,1
327.0,107.0,0.0,1.0,15.0,6.0,True,159.0,0.0,0.0,0.0,0.4465408805,71.0,78.0,0.4905660377,0.0,0.0,0.0062893082,1.0,0.0,0.0,1
286.0,26.0,2.0,3.0,1.0,3.0,True,182.0,0.0,0.0,0.0,0.6263736264,114.0,64.0,0.3516483516,0.0,0.0,0.0164835165,3.0,0.0,0.0,1
310.0,62.0,2.0,5.0,1.0,5.0,True,409.0,0.0,0.0,0.0,0.4009779951,164.0,192.0,0.4694376528,0.0,0.0,0.0122249389,5.0,0.0,0.0,1
,,,,,,,479.0,0.0,5.0,1.0,0.4425887265,212.0,244.0,0.509394572,0.0,3.0,0.0104384134,5.0,2.0,0.0,1
304.0,45.0,1.0,1.0,6.0,6.0,True,336.0,0.0,1.0,0.0,0.5416666667,182.0,142.0,0.4226190476,1.0,0.0,0.0178571429,6.0,0.0,0.0,1
234.0,25.0,5.0,15.0,2.0,2.0,True,125.0,0.0,1.0,0.0,0.624,78.0,47.0,0.376,0.0,1.0,0.008,1.0,0.0,0.0,1
289.0,46.0,2.0,2.0,2.0,8.0,True,871.0,0.0,1.0,0.0,0.3685419059,321.0,549.0,0.6303099885,0.0,0.0,0.009184845,8.0,1.0,0.0,1
304.0,82.0,5.0,6.0,11.0,5.0,True,955.0,0.0,3.0,2.0,0.5204188482,497.0,442.0,0.4628272251,0.0,1.0,0.0115183246,11.0,0.0,0.0,1
295.0,35.0,0.0,3.0,2.0,7.0,True,245.0,0.0,0.0,0.0,0.5795918367,142.0,103.0,0.4204081633,0.0,0.0,0.0,0.0,0.0,0.0,1
257.0,32.0,2.0,4.0,3.0,6.0,True,551.0,0.0,2.0,0.0,0.3194192377,176.0,372.0,0.6751361162,0.0,0.0,0.001814882,1.0,2.0,0.0,1
246.0,37.0,3.0,4.0,8.0,6.0,True,100.0,0.0,0.0,0.0,0.48,48.0,51.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,1
234.0,19.0,3.0,6.0,1.0,3.0,True,83.0,0.0,0.0,0.0,0.5060240964,42.0,37.0,0.4457831325,0.0,0.0,0.0,0.0,0.0,0.0,1
301.0,71.0,2.0,8.0,11.0,6.0,True,831.0,0.0,0.0,0.0,0.1805054152,150.0,676.0,0.8134777377,0.0,0.0,0.0096269555,8.0,0.0,0.0,1
261.0,39.0,3.0,4.0,6.0,4.0,True,95.0,0.0,0.0,0.0,0.4210526316,40.0,55.0,0.5789473684,0.0,0.0,0.0,0.0,0.0,0.0,1
318.0,75.0,1.0,3.0,10.0,8.0,True,256.0,0.0,0.0,0.0,0.4453125,114.0,115.0,0.44921875,0.0,0.0,0.01171875,3.0,0.0,0.0,1
218.0,30.0,2.0,5.0,3.0,5.0,True,218.0,0.0,4.0,1.0,0.4266055046,93.0,123.0,0.5642201835,0.0,3.0,0.0137614679,3.0,1.0,0.0,1
385.0,181.0,2.0,3.0,48.0,9.0,True,303.0,0.0,0.0,0.0,0.4389438944,133.0,122.0,0.402640264,0.0,0.0,0.0099009901,3.0,0.0,0.0,1
256.0,22.0,4.0,7.0,5.0,5.0,True,297.0,0.0,2.0,1.0,0.4747474747,141.0,143.0,0.4814814815,0.0,2.0,0.0,0.0,1.0,0.0,1
,,,,,,,254.0,0.0,1.0,0.0,0.4527559055,115.0,124.0,0.4881889764,0.0,1.0,0.0196850394,5.0,0.0,0.0,1
287.0,57.0,2.0,3.0,2.0,5.0,True,237.0,0.0,2.0,0.0,0.5358649789,127.0,110.0,0.4641350211,0.0,2.0,0.0084388186,2.0,0.0,0.0,1
